timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];encoder_paddle_pos [deg];speed estimate [deg/s];speed estimate hall [deg/s];acc estimate [deg/s^2];acc estimate hall [deg/s^2];hall_voltage [V];est angle hall [deg];filtered hall speed [deg/s];filtered hall acc [deg/s^2];cutoff freq [Hz];stiffness [N.m/deg];damping [N.m/deg];rest position [deg];ref_pos [deg];k_p;k_i;k_d;set PID 0/1;start dry test 0/1;friction torque [N.m];Dry friction compensation;Viscous friction compensation;Gravity compensation;Virtual wall;Virtual wall automatic;Wall stiffness [N.m/deg];Wall damping [N.m/deg/s];zero_cross_count;Wall filter [Hz];set EMG torque;set EMG position;EMG value [V];Filtered EMG value [V];EMG time threshold [us];EMG diff [V];EMG min [V];EMG max [V];EMG offset [V];EMG window;EMG mean [V];EMG precise;EMG hold active;EMG hold value [V];EMG hold thres [V];led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
125.76865;-0.004003158771;0;350;0.0003228883725;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.002322888467;0;0;0;0.001000000047;1;0;0;0
125.76935;-0.004003158771;0;350;0.0003098030575;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.002309803152;0;0;0;0.001000000047;1;0;0;0
125.7704;-0.004003158771;0;350;0.0002934746444;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.002293474739;0;0;0;0.001000000047;1;0;0;0
125.77145;-0.004003158771;0;350;0.0002785320394;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.002278532134;0;0;0;0.001000000047;1;0;0;0
125.7725;-0.004003158771;0;350;0.0002618168946;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.00226181699;0;0;0;0.001000000047;1;0;0;0
125.77355;-0.004003158771;0;350;0.0002486512531;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.002248651348;0;0;0;0.001000000047;1;0;0;0
125.7746;-0.004003158771;0;350;0.0002398169599;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.002239817055;0;0;0;0.001000000047;1;0;0;0
125.77565;-0.004003158771;0;350;0.0002353808377;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.002235380933;0;0;0;0.001000000047;1;0;0;0
125.77635;-0.004003158771;0;350;0.0002354776952;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.00223547779;0;0;0;0.001000000047;1;0;0;0
125.7774;-0.004003158771;0;350;0.0002396549098;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.002239655005;0;0;0;0.001000000047;1;0;0;0
125.77845;-0.004003158771;0;350;0.0002518885303;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.002251888625;0;0;0;0.001000000047;1;0;0;0
125.7795;-0.004003158771;0;350;0.0002695205621;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.002269520657;0;0;0;0.001000000047;1;0;0;0
125.78055;-0.004003158771;0;350;0.0002960157581;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.002296015853;0;0;0;0.001000000047;1;0;0;0
125.7816;-0.004003158771;0;350;0.0003295599017;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.002329559997;0;0;0;0.001000000047;1;0;0;0
125.7823;-0.004003158771;0;350;0.0003538997844;32.34960938;0;0;0;0;2.117604494;-20.48226929;-0.5026962757;4074.22876;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001000000047;0;0;0;1;0;1.237484694;1.221433997;1000;0.0003906488419;1.221433997;1.222239017;0.002000000095;100;0.00236598053;0;0;0;0.001000000047;1;0;0;0
